cityGeoID,cityAsciiName,stateProvGeoID,stateProvAsciiName,countryGeoID,countryAsciiName,2charCountryCode
3039163,Sant Julia de Loria,3039162,Sant Julia de Loria,3041565,Andorra,AD
3039678,Ordino,3039676,Ordino,3041565,Andorra,AD
3040051,les Escaldes,3338529,Escaldes-Engordany,3041565,Andorra,AD
3040132,la Massana,3040131,La Massana,3041565,Andorra,AD
3040686,Encamp,3040684,Encamp,3041565,Andorra,AD
3041204,Canillo,3041203,Canillo,3041565,Andorra,AD
3041563,Andorra la Vella,3041566,Andorra la Vella,3041565,Andorra,AD
290594,Umm Al Quwain City,290595,Imarat Umm al Qaywayn,290557,United Arab Emirates,AE
291074,Ras Al Khaimah City,291075,Imarat Ra's al Khaymah,290557,United Arab Emirates,AE
291279,Muzayri`,292969,Abu Dhabi,290557,United Arab Emirates,AE
291489,Masfut,292933,Ajman,290557,United Arab Emirates,AE
291580,Zayed City,292969,Abu Dhabi,290557,United Arab Emirates,AE
291696,Khawr Fakkan,292673,Sharjah,290557,United Arab Emirates,AE
292223,Dubai,292224,Dubai,290557,United Arab Emirates,AE
292231,Dibba Al-Fujairah,292879,Fujairah,290557,United Arab Emirates,AE
292239,Dibba Al-Hisn,292879,Fujairah,290557,United Arab Emirates,AE
292672,Sharjah,292673,Sharjah,290557,United Arab Emirates,AE
292688,Ar Ruways,292969,Abu Dhabi,290557,United Arab Emirates,AE
292799,Al Manamah,292933,Ajman,290557,United Arab Emirates,AE
292878,Al Fujairah City,292879,Fujairah,290557,United Arab Emirates,AE
292913,Al Ain City,292969,Abu Dhabi,290557,United Arab Emirates,AE
292932,Ajman City,292933,Ajman,290557,United Arab Emirates,AE
292953,Adh Dhayd,292673,Sharjah,290557,United Arab Emirates,AE
292968,Abu Dhabi,292969,Abu Dhabi,290557,United Arab Emirates,AE
8057551,Khalifah A City,292969,Abu Dhabi,290557,United Arab Emirates,AE
12042052,Bani Yas City,292969,Abu Dhabi,290557,United Arab Emirates,AE
12042053,Musaffah,292969,Abu Dhabi,290557,United Arab Emirates,AE
12047416,Al Shamkhah City,292969,Abu Dhabi,290557,United Arab Emirates,AE
12047417,Reef Al Fujairah City,292879,Fujairah,290557,United Arab Emirates,AE
1120483,Kuhsan,1140025,Herat,1149361,Afghanistan,AF
1120487,Tukzar,1127106,Sar-e Pol,1149361,Afghanistan,AF
1120711,Zindah Jan,1140025,Herat,1149361,Afghanistan,AF
1120863,Zarghun Shahr,1131256,Paktika,1149361,Afghanistan,AF
1120879,Zarah Sharan,1131256,Paktika,1149361,Afghanistan,AF
1120985,Zaranj,1131821,Nimroz,1149361,Afghanistan,AF
1121271,Yangi Qal'ah,1123230,Takhar,1149361,Afghanistan,AF
1121381,Bazar-e Yakawlang,1147239,Bamyan,1149361,Afghanistan,AF
1122408,Tir Pul,1140025,Herat,1149361,Afghanistan,AF
1122747,Tarinkot,1131461,Oruzgan,1149361,Afghanistan,AF
1123004,Taloqan,1123230,Takhar,1149361,Afghanistan,AF
1123343,Tagaw-Bay,1127106,Sar-e Pol,1149361,Afghanistan,AF
1123424,Tagab,1138255,Kapisa,1149361,Afghanistan,AF
1125155,Shindand,1140025,Herat,1149361,Afghanistan,AF
1125444,Shibirghan,1139049,Jowzjan,1149361,Afghanistan,AF
1125896,Shahrak,1141103,Ghowr,1149361,Afghanistan,AF
1126606,Sidqabad,1138255,Kapisa,1149361,Afghanistan,AF
1127110,Sar-e Pul,1127106,Sar-e Pol,1149361,Afghanistan,AF
1127547,Sangin,1140043,Helmand,1149361,Afghanistan,AF
1127628,Sang-e Charak,1127106,Sar-e Pol,1149361,Afghanistan,AF
1127768,Aibak,1127766,Samangan,1149361,Afghanistan,AF
1128239,Rudbar,1131821,Nimroz,1149361,Afghanistan,AF
1128265,Rustaq,1123230,Takhar,1149361,Afghanistan,AF
1129516,Qarqin,1139049,Jowzjan,1149361,Afghanistan,AF
1129636,Qarchi Gak,1147288,Balkh,1149361,Afghanistan,AF
1129648,Qarawul,1135690,Kunduz,1149361,Afghanistan,AF
1129678,Qarah Bagh,1140025,Herat,1149361,Afghanistan,AF
1129867,Qala i Naw,1147707,Badghis,1149361,Afghanistan,AF
1130065,Qal'ah-ye Shahr,1127106,Sar-e Pol,1149361,Afghanistan,AF
1130131,Qalat,1121143,Zabul,1149361,Afghanistan,AF
1130469,Parun,1444363,Nuristan,1149361,Afghanistan,AF
1130490,Pul-e Khumri,1147537,Baghlan,1149361,Afghanistan,AF
1130497,Pul-e 'Alam,1134561,Logar,1149361,Afghanistan,AF
1131162,Panjab,1147239,Bamyan,1149361,Afghanistan,AF
1131316,Paghman,1138957,Kabul,1149361,Afghanistan,AF
1131462,Uruzgan,1131461,Oruzgan,1149361,Afghanistan,AF
1131833,Nili,6957553,Daykundi,1149361,Afghanistan,AF
1132495,Nahrin,1147537,Baghlan,1149361,Afghanistan,AF
1133270,Mir Bachah Kot,1138957,Kabul,1149361,Afghanistan,AF
1133310,Mirabad,1131821,Nimroz,1149361,Afghanistan,AF
1133453,Maymana,1142226,Faryab,1149361,Afghanistan,AF
1133574,Mehtar Lam,1135022,Laghman,1149361,Afghanistan,AF
1133616,Mazar-e Sharif,1147288,Balkh,1149361,Afghanistan,AF
1134720,Lashkar Gah,1140043,Helmand,1149361,Afghanistan,AF
1134762,Larkird,1127106,Sar-e Pol,1149361,Afghanistan,AF
1135158,Kushk,1140025,Herat,1149361,Afghanistan,AF
1135689,Kunduz,1135690,Kunduz,1149361,Afghanistan,AF
1136469,Khost,1444362,Khowst,1149361,Afghanistan,AF
1136575,Khulm,1147288,Balkh,1149361,Afghanistan,AF
1136863,Khash,1131821,Nimroz,1149361,Afghanistan,AF
1137148,Khandud,1147745,Badakhshan,1149361,Afghanistan,AF
1137168,Khanabad,1135690,Kunduz,1149361,Afghanistan,AF
1137807,Karukh,1140025,Herat,1149361,Afghanistan,AF
1138336,Kandahar,1138335,Kandahar,1149361,Afghanistan,AF
1138958,Kabul,1138957,Kabul,1149361,Afghanistan,AF
1139085,Jurm,1147745,Badakhshan,1149361,Afghanistan,AF
1139715,Jalalabad,1132366,Nangarhar,1149361,Afghanistan,AF
1139807,Jabal os Saraj,1131054,Parwan,1149361,Afghanistan,AF
1140026,Herat,1140025,Herat,1149361,Afghanistan,AF
1141089,Ghormach,1147707,Badghis,1149361,Afghanistan,AF
1141269,Ghazni,1141268,Ghazni,1149361,Afghanistan,AF
1141540,Gereshk,1140043,Helmand,1149361,Afghanistan,AF
1141857,Gardez,1131257,Paktia,1149361,Afghanistan,AF
1142170,Fayzabad,1147745,Badakhshan,1149361,Afghanistan,AF
1142239,Farkhar,1123230,Takhar,1149361,Afghanistan,AF
1142264,Farah,1142263,Farah,1149361,Afghanistan,AF
1142404,Kafir Qala,1140025,Herat,1149361,Afghanistan,AF
1142545,Imam Sahib,1135690,Kunduz,1149361,Afghanistan,AF
1143838,Dasht-e Archi,1135690,Kunduz,1149361,Afghanistan,AF
1143874,Darzab,1139049,Jowzjan,1149361,Afghanistan,AF
1143901,Markaz-e Hukumat-e Darweshan,1140043,Helmand,1149361,Afghanistan,AF
1144942,Chiras,1127106,Sar-e Pol,1149361,Afghanistan,AF
1145352,Charikar,1131054,Parwan,1149361,Afghanistan,AF
1145866,Chahar Burj,1140025,Herat,1149361,Afghanistan,AF
1145904,Fayroz Koh,1141103,Ghowr,1149361,Afghanistan,AF
1146822,Basawul,1132366,Nangarhar,1149361,Afghanistan,AF
1147066,Baraki Barak,1134561,Logar,1149361,Afghanistan,AF
1147242,Bamyan,1147239,Bamyan,1149361,Afghanistan,AF
1147290,Balkh,1147288,Balkh,1149361,Afghanistan,AF
1147540,Baghlan,1147537,Baghlan,1149361,Afghanistan,AF
1147851,Hukumati Azrah,1134561,Logar,1149361,Afghanistan,AF
1148106,Art Khwajah,1123230,Takhar,1149361,Afghanistan,AF
1148205,Asmar,1135702,Kunar,1149361,Afghanistan,AF
1148268,Ashkasham,1147745,Badakhshan,1149361,Afghanistan,AF
1148311,Asadabad,1135702,Kunar,1149361,Afghanistan,AF
1148658,Andkhoy,1142226,Faryab,1149361,Afghanistan,AF
1148709,Anar Darah,1142263,Farah,1149361,Afghanistan,AF
1149052,'Alaqahdari Dishu,1140043,Helmand,1149361,Afghanistan,AF
1429434,Bazarak,6957555,Panjshir,1149361,Afghanistan,AF
1456960,Maydanshakhr,1121863,Vardak,1149361,Afghanistan,AF
1469706,Markaz-e Woluswali-ye Achin,1132366,Nangarhar,1149361,Afghanistan,AF
8534261,Sharan,1131256,Paktika,1149361,Afghanistan,AF
3576022,Saint John's,3576023,Saint John,3576396,Antigua and Barbuda,AG
3576057,Piggotts,3576024,Saint George,3576396,Antigua and Barbuda,AG
3576074,Parham,3576016,Saint Peter,3576396,Antigua and Barbuda,AG
3576260,Falmouth,3576017,Saint Paul,3576396,Antigua and Barbuda,AG
3576311,Codrington,3576390,Barbuda,3576396,Antigua and Barbuda,AG
3576361,Bolands,3576018,Saint Mary,3576396,Antigua and Barbuda,AG
3573364,West End Village,11205437,West End,3573511,Anguilla,AI
3573374,The Valley,11205396,The Valley,3573511,Anguilla,AI
3573375,The Quarter,11205439,The Quarter,3573511,Anguilla,AI
3573378,Farrington,11205444,The Farrington,3573511,Anguilla,AI
3573380,Stoney Ground,11205443,Stoney Ground,3573511,Anguilla,AI
3573385,South Hill Village,11205438,South Hill,3573511,Anguilla,AI
3573407,Sandy Ground Village,11205392,Sandy Ground,3573511,Anguilla,AI
3573418,North Side,11205440,North Side,3573511,Anguilla,AI
3573420,North Hill Village,11205436,North Hill,3573511,Anguilla,AI
3573456,Island Harbour,11205441,Island Harbour,3573511,Anguilla,AI
3573466,George Hill,11205442,George Hill,3573511,Anguilla,AI
3573473,East End Village,11205433,East End,3573511,Anguilla,AI
3573496,Blowing Point Village,11205389,Blowing Point,3573511,Anguilla,AI
11205445,Sandy Hill,11205393,Sandy Hill,3573511,Anguilla,AI
363243,Sarande,3344952,Vlore,783754,Albania,AL
781443,Tepelene,865733,Gjirokaster,783754,Albania,AL
781979,Polican,865730,Berat,783754,Albania,AL
781988,Pogradec,865734,Korce,783754,Albania,AL
782061,Peshkopi,865731,Diber,783754,Albania,AL
782070,Permet,865733,Gjirokaster,783754,Albania,AL
782661,Kukes,865735,Kukes,783754,Albania,AL
782756,Korce,865734,Korce,783754,Albania,AL
783059,Gramsh,865732,Elbasan,783754,Albania,AL
783148,Gjirokaster,865733,Gjirokaster,783754,Albania,AL
783259,Erseke,865734,Korce,783754,Albania,AL
783263,Elbasan,865732,Elbasan,783754,Albania,AL
783408,Corovode,865730,Berat,783754,Albania,AL
783493,Burrel,865731,Diber,783754,Albania,AL
783508,Bulqize,865731,Diber,783754,Albania,AL
783606,Bilisht,865734,Korce,783754,Albania,AL
832209,Librazhd-Qender,865732,Elbasan,783754,Albania,AL
3183719,Vlore,3344952,Vlore,783754,Albania,AL
3183875,Tirana,3344951,Tirana,783754,Albania,AL
3184081,Shkoder,3344950,Shkoder,783754,Albania,AL
3184099,Shijak,3344947,Durres,783754,Albania,AL
3184197,Selenice,3344952,Vlore,783754,Albania,AL
3184252,Rrogozhine,3344951,Tirana,783754,Albania,AL
3184264,Rreshen,3344949,Lezhe,783754,Albania,AL
3184290,Roskovec,3344948,Fier,783754,Albania,AL
3184388,Puke,3344950,Shkoder,783754,Albania,AL
3184497,Peqin,865732,Elbasan,783754,Albania,AL
3184517,Patos Fshat,3344948,Fier,783754,Albania,AL
3184518,Patos,3344948,Fier,783754,Albania,AL
3184806,Mamurras,3344949,Lezhe,783754,Albania,AL
3184862,Lushnje,3344948,Fier,783754,Albania,AL
3184935,Lezhe,3344949,Lezhe,783754,Albania,AL
3185012,Lac,3344949,Lezhe,783754,Albania,AL
3185060,Kucove,865730,Berat,783754,Albania,AL
3185082,Kruje,3344947,Durres,783754,Albania,AL
3185211,Kavaje,3344951,Tirana,783754,Albania,AL
3185270,Kamez,3344951,Tirana,783754,Albania,AL
3185638,Fushe-Kruje,3344947,Durres,783754,Albania,AL
3185670,Fier-Cifci,3344948,Fier,783754,Albania,AL
3185672,Fier,3344948,Fier,783754,Albania,AL
3185728,Durres,3344947,Durres,783754,Albania,AL
3185897,Cerrik,865732,Elbasan,783754,Albania,AL
3186084,Berat,865730,Berat,783754,Albania,AL
3186145,Ballsh,3344948,Fier,783754,Albania,AL
174710,Yeghegnadzor,409315,Vayots Dzor,174982,Armenia,AM
174725,Vedi,409313,Ararat,174982,Armenia,AM
174726,Vayk',409315,Vayots Dzor,174982,Armenia,AM
174875,Kapan,409314,Syunik,174982,Armenia,AM
174895,Goris,409314,Syunik,174982,Armenia,AM
174972,Hats'avan,409314,Syunik,174982,Armenia,AM
174979,Artashat,409313,Ararat,174982,Armenia,AM
174991,Ararat,409313,Ararat,174982,Armenia,AM
616052,Yerevan,616051,Yerevan,174982,Armenia,AM
616062,Vagharshapat,828260,Armavir,174982,Armenia,AM
616065,Yeghvard,828262,Kotayk,174982,Armenia,AM
616108,Vardenis,828261,Gegharkunik,174982,Armenia,AM
616109,Vardenik,828261,Gegharkunik,174982,Armenia,AM
616178,Tashir,828263,Lori,174982,Armenia,AM
616194,Stepanavan,828263,Lori,174982,Armenia,AM
616199,Spitak,828263,Lori,174982,Armenia,AM
616250,Sevan,828261,Gegharkunik,174982,Armenia,AM
616255,Sarukhan,828261,Gegharkunik,174982,Armenia,AM
616328,Sardarapat,828260,Armavir,174982,Armenia,AM
616333,Noyemberyan,828265,Tavush,174982,Armenia,AM
616361,Noratus,828261,Gegharkunik,174982,Armenia,AM
616375,Nerkin Getashen,828261,Gegharkunik,174982,Armenia,AM
616417,Metsamor,828260,Armavir,174982,Armenia,AM
616435,Masis,409313,Ararat,174982,Armenia,AM
616438,Martuni,828261,Gegharkunik,174982,Armenia,AM
616530,Vanadzor,828263,Lori,174982,Armenia,AM
616576,Karanlukh,828261,Gegharkunik,174982,Armenia,AM
616599,Gavar,828261,Gegharkunik,174982,Armenia,AM
616627,Ijevan,828265,Tavush,174982,Armenia,AM
616629,Hrazdan,828262,Kotayk,174982,Armenia,AM
616631,Armavir,828260,Armavir,174982,Armenia,AM
616635,Gyumri,828264,Shirak,174982,Armenia,AM
616697,Garrni,828262,Kotayk,174982,Armenia,AM
616752,Dilijan,828265,Tavush,174982,Armenia,AM
616785,Ch'arents'avan,828262,Kotayk,174982,Armenia,AM
616786,Chambarak,828261,Gegharkunik,174982,Armenia,AM
616790,Byureghavan,828262,Kotayk,174982,Armenia,AM
616802,Berd,828265,Tavush,174982,Armenia,AM
616877,Ashtarak,828259,Aragatsotn,174982,Armenia,AM
616953,Aparan,828259,Aragatsotn,174982,Armenia,AM
616974,Alaverdi,828263,Lori,174982,Armenia,AM
616989,Akhuryan,828264,Shirak,174982,Armenia,AM
617026,Abovyan,828262,Kotayk,174982,Armenia,AM
145531,Saurimo,145701,Lunda Sul,3351879,Angola,AO
145724,Lucapa,145702,Luanda Norte,3351879,Angola,AO
145757,Dundo,145702,Luanda Norte,3351879,Angola,AO
876177,Luau,875996,Moxico,3351879,Angola,AO
876233,Leua,875996,Moxico,3351879,Angola,AO
2236568,Uige,2236566,Uige,3351879,Angola,AO
2236967,Soio,2236355,Zaire,3351879,Angola,AO
2239001,N'zeto,2236355,Zaire,3351879,Angola,AO
2239076,N'dalatando,2241660,Cuanza Norte,3351879,Angola,AO
2239520,Mbanza Kongo,2236355,Zaire,3351879,Angola,AO
2239862,Malanje,2239858,Malanje,3351879,Angola,AO
2240449,Luanda,2240444,Luanda,3351879,Angola,AO
2242001,Caxito,2243598,Bengo,3351879,Angola,AO
2242885,Camabatela,2241660,Cuanza Norte,3351879,Angola,AO
2243271,Cabinda,2243266,Cabinda,3351879,Angola,AO
3345497,Uacu Cungo,3349234,Kwanza Sul,3351879,Angola,AO
3346015,Sumbe,3349234,Kwanza Sul,3351879,Angola,AO
3346598,Quibala,3349234,Kwanza Sul,3351879,Angola,AO
3346821,Ondjiva,3349096,Cunene,3351879,Angola,AO
3347019,Mocamedes,3347016,Namibe,3351879,Angola,AO
3347353,Menongue,876337,Cuando Cobango,3351879,Angola,AO
3347719,Luena,875996,Moxico,3351879,Angola,AO
3347762,Lubango,3348303,Huila,3351879,Angola,AO
3347853,Longonjo,3348310,Huambo,3351879,Angola,AO
3347939,Lobito,3351660,Benguela,3351879,Angola,AO
3348078,Cuito,3351640,Bie,3351879,Angola,AO
3348313,Huambo,3348310,Huambo,3351879,Angola,AO
3349580,Chissamba,3351640,Bie,3351879,Angola,AO
3350246,Catumbela,3351660,Benguela,3351879,Angola,AO
3350372,Catabola,3351640,Bie,3351879,Angola,AO
3351014,Camacupa,3351640,Bie,3351879,Angola,AO
3351380,Caconda,3348303,Huila,3351879,Angola,AO
3351500,Caala,3348310,Huambo,3351879,Angola,AO
3351663,Benguela,3351660,Benguela,3351879,Angola,AO
9376229,Chela,3348310,Huambo,3351879,Angola,AO
3427213,Zarate,3435907,Buenos Aires,3865483,Argentina,AR
3427327,Wanda,3430657,Misiones,3865483,Argentina,AR
3427387,Villa Ortuzar,3433955,Buenos Aires F.D.,3865483,Argentina,AR
3427388,Villa Ocampo,3836276,Santa Fe,3865483,Argentina,AR
3427399,Villa Maria Grande,3434137,Entre Rios,3865483,Argentina,AR
3427408,Villa Lugano,3433955,Buenos Aires F.D.,3865483,Argentina,AR
3427420,Villa Hernandarias,3434137,Entre Rios,3865483,Argentina,AR
3427428,Villaguay,3434137,Entre Rios,3865483,Argentina,AR
3427431,Villa Gesell,3435907,Buenos Aires,3865483,Argentina,AR
3427443,Villa Elisa,3434137,Entre Rios,3865483,Argentina,AR
3427453,Villa de Mayo,3435907,Buenos Aires,3865483,Argentina,AR
3427537,Veinticinco de Mayo,3430657,Misiones,3865483,Argentina,AR
3427582,Urdinarrain,3434137,Entre Rios,3865483,Argentina,AR
3427687,Tortuguitas,3435907,Buenos Aires,3865483,Argentina,AR
3427761,Tigre,3435907,Buenos Aires,3865483,Argentina,AR
3427833,Tandil,3435907,Buenos Aires,3865483,Argentina,AR
3428068,San Vicente,3430657,Misiones,3865483,Argentina,AR
3428071,Santo Tome,3435214,Corrientes,3865483,Argentina,AR
3428075,Santos Lugares,3435907,Buenos Aires,3865483,Argentina,AR
3428079,Santo Pipo,3430657,Misiones,3865483,Argentina,AR
3428182,Santa Rosa,3435214,Corrientes,3865483,Argentina,AR
3428287,Santa Lucia,3435214,Corrientes,3865483,Argentina,AR
3428359,Santa Elena,3434137,Entre Rios,3865483,Argentina,AR
3428481,San Salvador,3434137,Entre Rios,3865483,Argentina,AR
3428576,San Pedro,3435907,Buenos Aires,3865483,Argentina,AR
3428577,San Pedro,3430657,Misiones,3865483,Argentina,AR
3428644,San Miguel,3435214,Corrientes,3865483,Argentina,AR
3428708,San Luis del Palmar,3435214,Corrientes,3865483,Argentina,AR
3428759,San Lorenzo,3435214,Corrientes,3865483,Argentina,AR
3428858,San Jose de Feliciano,3434137,Entre Rios,3865483,Argentina,AR
3428928,San Jose,3430657,Misiones,3865483,Argentina,AR
3428975,San Javier,3836276,Santa Fe,3865483,Argentina,AR
3428992,San Isidro,3435907,Buenos Aires,3865483,Argentina,AR
3429160,San Clemente del Tuyu,3435907,Buenos Aires,3865483,Argentina,AR
3429403,Saladas,3435214,Corrientes,3865483,Argentina,AR
3429439,Rosario del Tala,3434137,Entre Rios,3865483,Argentina,AR
3429576,Retiro,3433955,Buenos Aires F.D.,3865483,Argentina,AR
3429577,Resistencia,3861887,Chaco,3865483,Argentina,AR
3429594,Reconquista,3836276,Santa Fe,3865483,Argentina,AR
3429652,Quilmes,3435907,Buenos Aires,3865483,Argentina,AR
3429713,Puerto Vilelas,3861887,Chaco,3865483,Argentina,AR
3429721,Puerto Tirol,3861887,Chaco,3865483,Argentina,AR
3429732,Puerto Rico,3430657,Misiones,3865483,Argentina,AR
3429738,Puerto Piray,3430657,Misiones,3865483,Argentina,AR
3429764,Puerto Libertad,3430657,Misiones,3865483,Argentina,AR
3429777,Puerto Iguazu,3430657,Misiones,3865483,Argentina,AR
3429786,Puerto Esperanza,3430657,Misiones,3865483,Argentina,AR
3429790,Puerto Eldorado,3430657,Misiones,3865483,Argentina,AR
3429866,Presidencia de la Plaza,3861887,Chaco,3865483,Argentina,AR
3429886,Posadas,3430657,Misiones,3865483,Argentina,AR
3429902,Pontevedra,3435907,Buenos Aires,3865483,Argentina,AR
3429949,Pirane,3433896,Formosa,3865483,Argentina,AR
3429980,Pilar,3435907,Buenos Aires,3865483,Argentina,AR
3430029,Perugorria,3435214,Corrientes,3865483,Argentina,AR
3430104,Paso de los Libres,3435214,Corrientes,3865483,Argentina,AR
3430105,Paso de la Patria,3435214,Corrientes,3865483,Argentina,AR
3430178,Panambi,3430657,Misiones,3865483,Argentina,AR
3430180,Pampa del Indio,3861887,Chaco,3865483,Argentina,AR
3430186,Palo Santo,3433896,Formosa,3865483,Argentina,AR
3430340,Obera,3430657,Misiones,3865483,Argentina,AR
3430402,Nuestra Senora del Rosario de Caa Cati,3435214,Corrientes,3865483,Argentina,AR
3430443,Necochea,3435907,Buenos Aires,3865483,Argentina,AR
3430513,Muniz,3435907,Buenos Aires,3865483,Argentina,AR
3430545,Moron,3435907,Buenos Aires,3865483,Argentina,AR
3430598,Monte Caseros,3435214,Corrientes,3865483,Argentina,AR
3430601,Montecarlo,3430657,Misiones,3865483,Argentina,AR
3430648,Mocoreta,3435214,Corrientes,3865483,Argentina,AR
3430697,Merlo,3435907,Buenos Aires,3865483,Argentina,AR
3430708,Mercedes,3435907,Buenos Aires,3865483,Argentina,AR
3430709,Mercedes,3435214,Corrientes,3865483,Argentina,AR
3430760,Mburucuya,3435214,Corrientes,3865483,Argentina,AR
3430857,Margarita Belen,3861887,Chaco,3865483,Argentina,AR
3430863,Mar del Plata,3435907,Buenos Aires,3865483,Argentina,AR
3430940,Malabrigo,3836276,Santa Fe,3865483,Argentina,AR
3430968,Macia,3434137,Entre Rios,3865483,Argentina,AR
3430988,Lujan,3435907,Buenos Aires,3865483,Argentina,AR
3431057,Los Polvorines,3435907,Buenos Aires,3865483,Argentina,AR
3431606,Las Toscas,3836276,Santa Fe,3865483,Argentina,AR
3431916,Larroque,3434137,Entre Rios,3865483,Argentina,AR
3432043,La Plata,3435907,Buenos Aires,3865483,Argentina,AR
3432079,La Paz,3434137,Entre Rios,3865483,Argentina,AR
3432355,La Leonesa,3861887,Chaco,3865483,Argentina,AR
3432760,La Cruz,3435214,Corrientes,3865483,Argentina,AR
3433349,Jardin America,3430657,Misiones,3865483,Argentina,AR
3433363,Itati,3435214,Corrientes,3865483,Argentina,AR
3433513,Ibarreta,3433896,Formosa,3865483,Argentina,AR
3433522,Hurlingham,3435907,Buenos Aires,3865483,Argentina,AR
3433658,Gualeguaychu,3434137,Entre Rios,3865483,Argentina,AR
3433663,Gualeguay,3434137,Entre Rios,3865483,Argentina,AR
3433715,Goya,3435214,Corrientes,3865483,Argentina,AR
3433743,Gobernador Roca,3430657,Misiones,3865483,Argentina,AR
3433753,Gobernador Virasora,3435214,Corrientes,3865483,Argentina,AR
3433787,General Pacheco,3435907,Buenos Aires,3865483,Argentina,AR
3433803,General Jose de San Martin,3861887,Chaco,3865483,Argentina,AR
3433836,Garupa,3430657,Misiones,3865483,Argentina,AR
3433839,Garuhape,3430657,Misiones,3865483,Argentina,AR
3433899,Formosa,3433896,Formosa,3865483,Argentina,AR
3433901,Fontana,3861887,Chaco,3865483,Argentina,AR
3433956,Federal,3434137,Entre Rios,3865483,Argentina,AR
3433959,Federacion,3434137,Entre Rios,3865483,Argentina,AR
3434095,Esquina,3435214,Corrientes,3865483,Argentina,AR
3434291,El Soberbio,3430657,Misiones,3865483,Argentina,AR
3434731,El Colorado,3433896,Formosa,3865483,Argentina,AR
3434932,El Alcazar,3430657,Misiones,3865483,Argentina,AR
3434995,Dos de Mayo,3430657,Misiones,3865483,Argentina,AR
3435010,Don Torcuato,3435907,Buenos Aires,3865483,Argentina,AR
3435038,Dolores,3435907,Buenos Aires,3865483,Argentina,AR
3435103,Curuzu Cuatia,3435214,Corrientes,3865483,Argentina,AR
3435217,Corrientes,3435214,Corrientes,3865483,Argentina,AR
3435261,Concordia,3434137,Entre Rios,3865483,Argentina,AR
3435264,Concepcion del Uruguay,3434137,Entre Rios,3865483,Argentina,AR
3435266,Concepcion de la Sierra,3430657,Misiones,3865483,Argentina,AR
3435283,Comandante Fontana,3433896,Formosa,3865483,Argentina,AR
3435344,Colonia Aurora,3430657,Misiones,3865483,Argentina,AR
3435356,Colegiales,3433955,Buenos Aires F.D.,3865483,Argentina,AR
3435364,Clorinda,3433896,Formosa,3865483,Argentina,AR
3435486,Chajari,3434137,Entre Rios,3865483,Argentina,AR
3435532,Cerro Azul,3430657,Misiones,3865483,Argentina,AR
3435701,Capiovi,3430657,Misiones,3865483,Argentina,AR
3435734,Candelaria,3430657,Misiones,3865483,Argentina,AR
3435750,Campo Viera,3430657,Misiones,3865483,Argentina,AR
3435765,Campo Ramon,3430657,Misiones,3865483,Argentina,AR
3435789,Campo Grande,3430657,Misiones,3865483,Argentina,AR
3435810,Campana,3435907,Buenos Aires,3865483,Argentina,AR
3435910,Buenos Aires,3433955,Buenos Aires F.D.,3865483,Argentina,AR
3435966,Bovril,3434137,Entre Rios,3865483,Argentina,AR
3436003,Boedo,3433955,Buenos Aires F.D.,3865483,Argentina,AR
3436030,Bernardo de Irigoyen,3430657,Misiones,3865483,Argentina,AR
3436043,Berazategui,3435907,Buenos Aires,3865483,Argentina,AR
3436077,Belgrano,3433955,Buenos Aires F.D.,3865483,Argentina,AR
3436124,Barranqueras,3861887,Chaco,3865483,Argentina,AR
3436134,Barracas,3433955,Buenos Aires F.D.,3865483,Argentina,AR
3436177,Balcarce,3435907,Buenos Aires,3865483,Argentina,AR
3436199,Azul,3435907,Buenos Aires,3865483,Argentina,AR
3436230,Avellaneda,3836276,Santa Fe,3865483,Argentina,AR
3436287,Aristobulo del Valle,3430657,Misiones,3865483,Argentina,AR
3436370,Alvear,3435214,Corrientes,3865483,Argentina,AR
3436448,Alba Posse,3430657,Misiones,3865483,Argentina,AR
3832132,Zapala,3843122,Neuquen,3865483,Argentina,AR
3832189,Yuto,3853404,Jujuy,3865483,Argentina,AR
3832260,Yerba Buena,3833578,Tucuman,3865483,Argentina,AR
3832376,Yacimiento Rio Turbio,3836350,Santa Cruz,3865483,Argentina,AR
3832647,Villa Regina,3838830,Rio Negro,3865483,Argentina,AR
3832653,Villa Paula de Sarmiento,3837152,San Juan,3865483,Argentina,AR
3832658,Villa Ojo de Agua,3835868,Santiago del Estero,3865483,Argentina,AR
3832662,Villa Nueva,3860255,Cordoba,3865483,Argentina,AR
3832694,Villa Maria,3860255,Cordoba,3865483,Argentina,AR
3832711,Villa La Angostura,3843122,Neuquen,3865483,Argentina,AR
3832719,Villa Huidobro,3860255,Cordoba,3865483,Argentina,AR
3832734,Villa General Belgrano,3860255,Cordoba,3865483,Argentina,AR
3832756,Villa Dolores,3860255,Cordoba,3865483,Argentina,AR
3832759,Villa de Soto,3860255,Cordoba,3865483,Argentina,AR
3832763,Villa del Totoral,3860255,Cordoba,3865483,Argentina,AR
3832778,Villa Constitucion,3836276,Santa Fe,3865483,Argentina,AR
3832783,Chanar Ladeado,3836276,Santa Fe,3865483,Argentina,AR
3832791,Villa Carlos Paz,3860255,Cordoba,3865483,Argentina,AR
3832793,Villa Canas,3836276,Santa Fe,3865483,Argentina,AR
3832797,Villa Berthet,3861887,Chaco,3865483,Argentina,AR
3832811,Villa Angela,3861887,Chaco,3865483,Argentina,AR
3832815,Villa Allende,3860255,Cordoba,3865483,Argentina,AR
